200 1 200
9 19 521 7863
9 20 819 1693
9 21 256 7379
9 22 367 9059
9 23 151 4186
9 24 542 3184
9 25 347 2283
9 26 552 2576
9 27 865 8570
9 28 532 5602
9 29 472 8097
9 30 100 5326
9 31 539 8764
9 32 648 924
9 33 182 343
9 34 787 6756
9 35 238 5131
9 36 616 2703
9 37 874 116
9 38 737 1859
9 39 865 2969
9 40 192 4168
9 41 851 6721
9 42 739 7097
9 43 115 466
9 44 139 6958
9 45 678 5932
9 46 382 6939
9 47 753 2266
9 48 14 476
9 49 868 3878
9 50 996 1028
9 51 193 8677
9 52 764 1870
9 53 869 6561
9 54 406 1980
9 55 396 489
9 56 141 6638
9 57 364 4986
9 58 504 3797
9 59 80 9425
9 60 928 9858
9 61 891 5926
9 62 627 910
9 63 241 4216
9 64 972 8047
9 65 769 8306
9 66 753 7850
9 67 985 2300
9 68 36 1634
9 69 335 5219
9 70 503 9538
9 71 678 7145
9 72 464 8074
9 73 502 1560
9 74 964 2205
9 75 401 1200
9 76 648 5572
9 77 622 7287
9 78 315 4935
9 79 726 4467
9 80 323 7444
9 81 661 6309
9 82 276 1829
9 83 795 8703
9 84 661 7091
9 85 695 1000
9 86 358 4805
9 87 721 7242
9 88 188 3611
9 89 707 2329
9 90 936 7009
9 91 295 446
9 92 504 8024
9 93 706 5629
9 94 127 6863
9 95 6 6776
9 96 821 132
9 97 153 1980
9 98 484 2730
9 99 379 9496
9 100 318 5995
9 101 702 5221
9 102 504 8208
9 103 615 8993
9 104 294 6041
9 105 251 4587
9 106 943 8049
9 107 559 727
9 108 151 3794
9 109 311 2972
9 110 948 4701
9 111 962 8810
9 112 175 5229
9 113 679 813
9 114 2 5473
9 115 72 5196
9 116 140 8754
9 117 433 5605
9 118 679 334
9 119 528 4514
9 120 717 5813
9 121 232 7035
9 122 210 326
9 123 567 4513
9 124 700 2121
9 125 928 7743
9 126 867 6611
9 127 549 2138
9 128 45 9514
9 129 503 9714
9 130 156 135
9 131 789 5224
9 132 714 8433
9 133 298 6283
9 134 821 1922
9 135 704 9831
9 136 343 1030
9 137 577 9778
9 138 664 3995
9 139 271 3180
9 140 714 4896
9 141 381 4775
9 142 175 914
9 143 801 2238
9 144 43 7416
9 145 714 6990
9 146 975 1950
9 147 20 7911
9 148 78 754
9 149 32 7791
9 150 74 3871
9 151 467 4873
9 152 12 7453
9 153 41 4329
9 154 938 4366
9 155 203 7008
9 156 209 6669
9 157 818 5306
9 158 366 6085
9 159 832 8493
9 160 738 1026
9 161 234 2358
9 162 193 1306
9 163 836 491
9 164 726 4094
9 165 698 7069
9 166 785 7233
9 167 220 3477
9 168 518 8499
9 169 209 3606
9 170 364 1907
9 171 471 5187
9 172 653 4648
9 173 717 6982
9 174 139 754
9 175 832 4194
9 176 648 88
9 177 808 6939
9 178 245 3750
9 179 884 9106
9 180 603 9488
9 181 689 7468
9 182 501 3218
9 183 441 3386
9 184 607 5240
9 185 490 1936
9 186 982 2242
9 187 762 5811
9 188 969 8692
9 189 885 3854
9 190 394 3709
9 191 70 6537
9 192 248 2004
9 193 14 3262
9 194 270 9984
9 195 390 8802
9 196 108 626
9 197 724 8741
9 198 976 3193
9 199 689 6250
9 200 980 6406
10 11 126 5048
10 12 531 6151
10 13 340 5881
10 14 532 1321
10 15 456 6380
10 16 234 3896
10 17 894 6623
10 18 962 1830
10 19 253 5260
10 20 110 5865
10 21 158 3534
10 22 93 3853
10 23 852 7049
10 24 165 8679
10 25 600 7624
10 26 287 8383
10 27 184 80
10 28 456 9570
10 29 50 1304
10 30 171 7710
10 31 892 1425
10 32 967 414
10 33 727 9462
10 34 171 2280
10 35 759 8275
10 36 311 2407
10 37 571 6163
10 38 863 8173
10 39 450 4960
10 40 227 1356
10 41 888 6969
10 42 136 5212
10 43 560 5577
10 44 902 3592
10 45 312 6892
10 46 167 5689
10 47 983 2257
10 48 104 2520
10 49 75 3968
10 50 206 3724
10 51 592 9053
10 52 121 5783
10 53 589 8454
10 54 176 5245
10 55 221 1446
10 56 522 3056
10 57 346 7653
10 58 86 8591
10 59 977 1487
10 60 720 4465
10 61 126 6366
10 62 256 5745
10 63 849 8555
10 64 356 9626
10 65 517 2962
10 66 354 4189
10 67 638 5747
10 68 492 7318
10 69 749 1080
10 70 243 9383
10 71 198 1888
10 72 617 5773
10 73 844 6951
10 74 648 7874
10 75 988 9167
10 76 464 3595
10 77 69 2351
10 78 625 1021
10 79 934 6400
10 80 641 1302
10 81 714 3171
10 82 852 9356
10 83 615 7917
10 84 79 3495
10 85 170 3619
10 86 729 7560
10 87 743 8071
10 88 279 1652
10 89 331 6043
10 90 287 72
10 91 973 1380
10 92 388 7542
10 93 297 6379
10 94 914 7318
10 95 16 8282
10 96 79 7273
10 97 403 5230
10 98 893 2564
10 99 66 6528
10 100 238 5955
10 101 545 4558
10 102 752 9403
10 103 543 8188
10 104 478 2998
10 105 832 15
10 106 423 9852
10 107 140 2294
10 108 454 8025
10 109 544 8889
10 110 219 3090
10 111 195 3096
10 112 991 7421
10 113 400 3677
10 114 622 4809
10 115 365 3951
10 116 31 1493
10 117 148 1287
10 118 882 7195
10 119 616 6837
10 120 390 2270
10 121 455 7861
10 122 425 9537
10 123 526 7484
10 124 322 1918
10 125 121 9224
10 126 86 9450
10 127 904 6143
10 128 903 1783
10 129 599 6959
10 130 137 4741
10 131 711 3966
10 132 223 2059
10 133 828 104
10 134 142 5878
10 135 306 5022
10 136 392 2083
10 137 380 2480
10 138 620 9105
10 139 996 3932
10 140 360 1249
10 141 919 5636
10 142 516 167
10 143 901 9131
10 144 545 554
10 145 972 7428
10 146 488 8667
10 147 134 1756
10 148 279 4764
10 149 16 6213
10 150 11 3047
10 151 288 155
10 152 63 5211
10 153 870 677
10 154 285 6193
10 155 242 25
10 156 634 3206
10 157 405 5282
10 158 961 1664
10 159 274 175
10 160 848 4083
10 161 570 1343
10 162 680 552
10 163 490 3912
10 164 371 1871
10 165 719 3724
10 166 417 8955
10 167 563 6052
10 168 188 4582
10 169 263 3163
10 170 650 6092
10 171 786 5556
10 172 918 130
10 173 627 4224
10 174 330 3023
10 175 439 3794
10 176 948 2878
10 177 520 8868
10 178 670 2014
10 179 464 8431
10 180 372 801
10 181 521 5653
10 182 744 6512
10 183 459 2937
10 184 754 3280
10 185 977 4557
10 186 900 1750
10 187 975 1726
10 188 687 9522
10 189 207 7433
10 190 981 5981
10 191 137 915
10 192 182 7602
10 193 28 4075
10 194 370 2331
10 195 570 4716
10 196 859 4130
10 197 587 3923
10 198 829 1281
10 199 634 7440
10 200 949 4546
11 12 508 3384
11 13 171 3771
11 14 988 1140
11 15 117 4035
11 16 350 8784
11 17 728 4930
11 18 443 8871
11 19 93 9073
11 20 381 4941
11 21 642 8435
11 22 147 3575
11 23 110 9593
11 24 658 9362
11 25 961 1486
11 26 75 2596
11 27 167 1778
11 28 429 2072
11 29 554 416
11 30 829 7812
11 31 92 1481
11 32 835 1059
11 33 836 6922
11 34 754 1401
11 35 424 8267
11 36 939 3349
11 37 303 4914
11 38 367 7226
11 39 110 77
11 40 53 1707
11 41 881 8003
11 42 95 7848
11 43 5 8529
11 44 391 6960
11 45 92 7602
11 46 332 7159
11 47 194 4828
11 48 21 5946
11 49 25 1660
11 50 799 8649
11 51 124 6315
11 52 144 5089
11 53 123 4012
11 54 225 9289
11 55 543 3630
11 56 671 9597
11 57 787 4366
11 58 336 9043
11 59 261 8509
11 60 125 8289
11 61 782 8902
11 62 159 6007
11 63 712 2200
11 64 846 4039
11 65 466 1508
11 66 635 7168
11 67 343 4505
11 68 515 9857
11 69 826 5633
11 70 549 4793
11 71 799 3452
11 72 987 582
11 73 327 6766
11 74 769 8438
11 75 937 5583
11 76 439 209
11 77 573 5544
11 78 799 2587
11 79 636 6875
11 80 824 4840
11 81 786 1484
11 82 645 9916
11 83 434 4282
11 84 649 1256
11 85 87 7331
11 86 990 171
11 87 971 7903
11 88 56 1114
11 89 602 4048
11 90 690 4692
11 91 239 3775
11 92 218 776
11 93 368 6415
11 94 569 6537
11 95 660 7291
11 96 48 6756
11 97 62 9262
11 98 541 6255
11 99 956 7245
11 100 221 6794
11 101 536 4322
11 102 32 3266
11 103 852 495
11 104 510 6554
11 105 168 7717
11 106 727 2872
11 107 576 7262
11 108 427 1951
11 109 23 8056
11 110 616 8900
11 111 180 7041
11 112 189 7099
11 113 827 5173
11 114 364 1958
11 115 668 5152
11 116 984 7885
11 117 755 9475
11 118 985 3322
11 119 942 9901
11 120 558 1168
11 121 34 1930
11 122 835 4453
11 123 560 379
11 124 109 9602
11 125 346 4665
11 126 914 2126
11 127 297 4872
11 128 498 2090
11 129 64 2204
11 130 482 9199
11 131 533 9915
11 132 771 9852
11 133 280 3316
11 134 985 994
11 135 443 9947
11 136 990 8128
11 137 659 3502
11 138 295 7313
11 139 4 7617
11 140 383 3503
11 141 100 8097
11 142 265 72
11 143 813 4691
11 144 801 6853
11 145 212 5998
11 146 593 6562
11 147 717 3602
11 148 489 1920
11 149 599 4028
11 150 0 8341
11 151 258 9616
11 152 172 9515
11 153 959 1906
11 154 718 5739
11 155 928 3623
11 156 449 7335
11 157 1 7861
11 158 298 7999
11 159 236 5558
11 160 504 5421
11 161 163 4856
11 162 720 9036
11 163 591 8441
11 164 127 7225
11 165 154 7449
11 166 823 8828
11 167 996 3048
11 168 48 6312
11 169 302 9269
11 170 44 423
11 171 551 3201
11 172 583 8685
11 173 715 1125
11 174 473 2576
11 175 773 1690
11 176 591 732
11 177 259 9733
11 178 218 8016
11 179 727 6811
11 180 752 2805
11 181 339 7074
11 182 77 7327
11 183 968 9537
11 184 142 8411
11 185 507 375
11 186 539 8462
11 187 300 1311
11 188 139 9044
11 189 865 2711
11 190 76 1879
11 191 339 2463
11 192 624 4631
11 193 298 4240
11 194 766 1304
11 195 900 1252
11 196 505 9606
11 197 504 4054
11 198 214 117
11 199 188 3537
11 200 555 4610
12 13 849 2664
12 14 799 3363
12 15 799 3068
12 16 552 3813
12 17 26 5100
12 18 222 5389
12 19 548 2404
12 20 742 7868
12 21 531 4647
12 22 374 3108
12 23 90 4456
12 24 611 2481
12 25 949 7197
12 26 510 4881
12 27 372 4655
12 28 965 2612
12 29 55 6232
12 30 746 5035
12 31 881 3745
12 32 332 2297
12 33 725 8425
12 34 853 3993
12 35 719 1202
12 36 665 101
12 37 661 9877
12 38 379 4040
12 39 479 9275
12 40 369 189
12 41 928 2966
12 42 74 710
12 43 941 7656
12 44 631 9028
12 45 304 3832
12 46 632 9796
12 47 579 8770
12 48 68 7707
12 49 442 480
12 50 740 9984
12 51 874 3698
12 52 688 9892
12 53 844 1512
12 54 447 1123
12 55 451 8715
12 56 157 5394
12 57 649 5481
12 58 840 8102
12 59 19 2460
12 60 386 9374
12 61 231 874
12 62 36 369
12 63 128 3728
12 64 428 7162
12 65 613 6712
12 66 482 7063
12 67 737 9892
12 68 685 4711
12 69 691 3789
12 70 571 7781
12 71 595 5939
12 72 431 4667
12 73 272 6519
12 74 571 8958
12 75 432 4144
12 76 645 8072
12 77 920 5421
12 78 866 5883
12 79 970 4360
12 80 157 1685
12 81 623 225
12 82 506 337
12 83 738 4937
12 84 109 934
12 85 265 3600
12 86 72 3849
12 87 702 4265
12 88 727 8486
12 89 911 5511
12 90 859 6589
12 91 710 2941
12 92 399 8452
12 93 913 8197
12 94 358 1876
12 95 748 6563
12 96 79 6208
12 97 814 1781
12 98 68 6316
12 99 7 9146
12 100 992 3842
12 101 80 496
12 102 602 5564
12 103 767 7170
12 104 656 1234
12 105 633 9546
12 106 122 5709
12 107 85 4241
12 108 217 2749
12 109 200 2577
12 110 76 288
12 111 306 6390
12 112 95 9566
12 113 478 9794
12 114 251 2921
12 115 379 7987
12 116 940 7624
12 117 107 6683
12 118 137 5573
12 119 987 8285
12 120 910 1200
12 121 457 3369
12 122 608 2442
12 123 494 8590
12 124 249 2103
12 125 228 4597
12 126 911 9469
12 127 695 52
12 128 185 4502
12 129 862 340
12 130 966 9476
12 131 390 2082
12 132 142 5375
12 133 768 7022
12 134 983 2926
12 135 764 1397
12 136 258 582
12 137 357 9381
12 138 394 4314
12 139 575 1689
12 140 219 6563
12 141 896 2947
12 142 84 4172
12 143 166 3913
12 144 408 7667
12 145 166 7146
12 146 953 6712
12 147 283 7211
12 148 363 9095
12 149 938 9031
12 150 776 3082
12 151 700 451
12 152 546 5480
12 153 259 7640
12 154 381 261
12 155 670 4396
12 156 432 5082
12 157 556 8973
12 158 142 5559
12 159 176 4498
12 160 899 9614
12 161 542 1598
12 162 780 6766
12 163 999 4312
12 164 945 9691
12 165 945 2886
12 166 476 7905
12 167 604 9548
12 168 700 5905
12 169 42 5859
12 170 303 622
12 171 826 2727
12 172 769 5521
12 173 12 6677
12 174 963 1197
12 175 382 8483
12 176 873 4807
12 177 96 2739
12 178 842 3183
12 179 187 9477
12 180 810 6977
12 181 571 1417
12 182 374 5664
12 183 485 2943
12 184 723 5770
12 185 538 9408
12 186 719 7145
12 187 790 7850
12 188 692 4646
12 189 523 2718
12 190 750 5060
12 191 647 2703
12 192 622 1612
12 193 887 7266
12 194 365 913
12 195 197 3954
12 196 457 9671
12 197 51 111
12 198 90 1037
12 199 556 5049
12 200 697 2896
13 14 534 1313
13 15 16 2982
13 16 14 6095
13 17 239 8129
13 18 801 6413
13 19 37 7526
13 20 35 4151
13 21 517 2304
13 22 928 9533
13 23 399 6310
13 24 80 4149
13 25 963 5400
13 26 73 7111
13 27 569 5106
13 28 234 437
13 29 781 9012
13 30 766 2257
13 31 413 2693
13 32 652 8942
13 33 26 549
13 34 9 9732
13 35 683 5382
13 36 814 9972
13 37 6 3064
13 38 182 1550
13 39 825 7139
13 40 594 1622
13 41 985 696
13 42 777 3217
13 43 86 5359
13 44 138 3830
13 45 212 9750
13 46 929 578
13 47 952 2244
13 48 563 3033
13 49 248 5392
13 50 764 7302
13 51 879 1820
13 52 456 7470
13 53 615 3978
13 54 569 2986
13 55 351 2568
13 56 198 3092
13 57 757 996
13 58 759 1886
13 59 245 5693
13 60 92 111
13 61 307 4650
13 62 665 2271
13 63 506 9007
13 64 307 163
13 65 678 5049
13 66 139 6408
13 67 140 6438
13 68 634 4105
13 69 950 9038
13 70 961 1162
13 71 514 3171
13 72 54 432
13 73 89 646
13 74 64 9228
13 75 976 6409
13 76 120 4317
13 77 460 7158
13 78 574 988
13 79 776 1759
13 80 148 7283
13 81 666 817
13 82 657 6991
13 83 312 5241
13 84 226 7493
13 85 694 6145
13 86 181 1058
13 87 679 930
13 88 28 672
13 89 372 2896
13 90 194 4012
13 91 538 4215
13 92 452 1642
13 93 142 4627
13 94 206 8034
13 95 290 684
13 96 54 6501
13 97 142 2900
13 98 293 1646
13 99 568 640
13 100 311 5407
13 101 608 7103
13 102 8 5309
13 103 38 9233
13 104 689 5998
13 105 574 9903
13 106 102 7663
13 107 519 2224
13 108 519 7438
13 109 903 8315
13 110 66 2375
13 111 406 7374
13 112 694 5083
13 113 614 409
13 114 480 5625
13 115 409 1452
13 116 175 5774
13 117 531 7625
13 118 172 4207
13 119 613 2872
13 120 309 3753
13 121 242 2730
13 122 194 4261
13 123 835 9957
13 124 957 7210
13 125 373 3387
13 126 611 630
13 127 307 4826
13 128 443 5449
13 129 165 1359
13 130 99 6839
13 131 665 2900
13 132 303 6679
13 133 380 7327
13 134 357 5700
13 135 251 8048
13 136 862 6436
13 137 500 1346
13 138 330 544
13 139 728 3341
13 140 604 6621
13 141 257 8914
13 142 252 7076
13 143 8 7441
13 144 376 5175
13 145 461 2674
13 146 488 5852
13 147 494 6615
13 148 386 6364
13 149 151 9735
13 150 200 5393
13 151 631 2368
13 152 26 1701
13 153 50 4629
13 154 824 5905
13 155 770 4708
13 156 501 1491
13 157 339 7873
13 158 352 3643
13 159 349 1030
13 160 273 6995
13 161 742 181
13 162 434 5886
13 163 381 631
13 164 316 3225
13 165 917 2279
13 166 292 6546
13 167 257 4843
13 168 184 2361
13 169 173 358
13 170 441 2394
13 171 861 2797
13 172 894 7795
13 173 484 7148
13 174 228 9922
13 175 0 2809
13 176 618 8798
13 177 828 8617
13 178 182 2819
13 179 140 9392
13 180 189 5816
13 181 831 6295
13 182 176 75
13 183 463 5892
13 184 418 6382
13 185 728 5224
13 186 400 4716
13 187 229 2753
13 188 229 1663
13 189 631 7529
13 190 150 3157
13 191 458 1398
13 192 595 3631
13 193 117 1623
13 194 427 5183
13 195 913 3744
13 196 304 2847
13 197 122 7027
13 198 348 4553
13 199 410 7341
13 200 517 6888
14 15 151 4819
14 16 374 233
14 17 431 6128
14 18 157 9385
14 19 799 3711
14 20 341 8249
14 21 48 6826
14 22 95 9694
14 23 584 1746
14 24 317 4170
14 25 170 944
14 26 165 3183
14 27 98 3623
14 28 258 6211
14 29 89 2420
14 30 972 2160
14 31 458 3645
14 32 487 8964
14 33 349 881
14 34 532 7405
14 35 85 4297
14 36 977 7756
14 37 925 528
14 38 709 345
14 39 785 440
14 40 455 3626
14 41 709 4652
14 42 475 5848
14 43 145 9139
14 44 309 8932
14 45 316 5767
14 46 975 5633
14 47 242 5110
14 48 319 3583
14 49 197 1373
14 50 411 2321
14 51 665 1796
14 52 188 1891
14 53 70 5344
14 54 733 4101
14 55 851 8065
14 56 895 53
14 57 657 4935
14 58 145 18
14 59 727 536
14 60 856 4260
14 61 738 3426
14 62 425 5900
14 63 673 1525
14 64 900 9421
14 65 515 8377
14 66 55 892
14 67 792 2622
14 68 55 8523
14 69 294 5520
14 70 164 4630
14 71 492 3888
14 72 145 2611
14 73 468 8266
14 74 285 5030
14 75 387 8683
14 76 209 1392
14 77 828 2846
14 78 920 6711
14 79 503 4111
14 80 717 4465
14 81 171 9069
14 82 926 30
14 83 797 7096
14 84 615 3180
14 85 233 6711
14 86 705 760
14 87 998 6081
14 88 168 3115
14 89 925 7526
14 90 210 374
14 91 746 8354
14 92 629 7182
14 93 889 2884
14 94 764 6969
14 95 57 2993
14 96 706 9359
14 97 363 7030
14 98 691 6804
14 99 90 9445
14 100 855 9044
14 101 355 5974
14 102 760 6474
14 103 233 1723
14 104 378 6036
14 105 138 1999
14 106 439 5697
14 107 501 8228
14 108 332 6141
14 109 51 3802
14 110 963 736
14 111 241 7204
14 112 259 7401
14 113 614 2251
14 114 220 8440
14 115 158 7804
14 116 719 6952
14 117 953 1777
14 118 437 912
14 119 644 6799
14 120 641 8502
14 121 547 7379
14 122 692 803
14 123 430 894
14 124 486 435
14 125 273 7269
14 126 227 7230
14 127 541 4681
14 128 219 4549
14 129 778 1127
14 130 585 2319
14 131 567 4212
14 132 100 5401
14 133 151 3990
14 134 547 8369
14 135 253 6201
14 136 279 296
14 137 917 5763
14 138 893 5652
14 139 387 2843
14 140 212 9888
14 141 340 6360
14 142 968 825
14 143 16 2269
14 144 884 9413
14 145 35 6458
14 146 61 5978
14 147 962 4615
14 148 846 541
14 149 898 3891
14 150 604 8296
14 151 661 3726
14 152 65 3859
14 153 346 5657
14 154 171 358
14 155 306 4475
14 156 585 1979
14 157 868 5556
14 158 301 1051
14 159 308 5719
14 160 5 3262
14 161 896 7454
14 162 129 7113
14 163 64 8865
14 164 760 6179
14 165 974 4166
14 166 825 5303
14 167 47 2077
14 168 227 4288
14 169 254 1970
14 170 854 5196
14 171 198 96
14 172 634 1843
14 173 300 745
14 174 46 2593
14 175 634 9687
14 176 784 21
14 177 197 9727
14 178 468 3572
14 179 673 721
14 180 594 3779
14 181 984 8904
14 182 130 9154
14 183 169 2866
14 184 444 9335
14 185 395 6021
14 186 478 592
14 187 151 7916
14 188 337 2272
14 189 905 9219
14 190 723 5294
14 191 790 7738
14 192 878 6271
14 193 103 5299
14 194 966 3364
14 195 668 7848
14 196 57 2462
14 197 365 3603
14 198 143 4769
14 199 360 6608
14 200 850 9409
15 16 847 5532
15 17 778 7132
15 18 333 54
15 19 631 3715
15 20 783 9680
15 21 559 4154
15 22 152 2340
15 23 398 1248
15 24 109 2595
15 25 710 4651
15 26 5 1816
15 27 809 9002
15 28 379 5165
15 29 190 2225
15 30 536 2727
15 31 30 7575
15 32 17 4634
15 33 695 5557
15 34 990 2534
15 35 401 4274
15 36 862 2234
15 37 481 9327
15 38 671 4869
15 39 906 6846
15 40 35 6448
15 41 992 5751
15 42 719 8103
15 43 464 7833
15 44 118 1900
15 45 301 6755
15 46 188 9550
15 47 26 9555
15 48 643 3862
15 49 371 6764
15 50 445 5287
15 51 488 9711
15 52 896 8392
15 53 121 6124
15 54 879 5607
15 55 418 7614
15 56 32 8098
15 57 305 5140
15 58 922 6093
15 59 588 1043
15 60 500 3523
15 61 209 8749
15 62 385 4313
15 63 328 3726
15 64 787 157
15 65 153 1807
15 66 100 2149
15 67 685 3443
15 68 469 1073
15 69 812 5014
15 70 883 3743
15 71 403 759
15 72 577 5190
15 73 348 1451
15 74 805 9075
15 75 701 8378
15 76 273 1157
15 77 349 3752
15 78 775 3157
15 79 882 1123
15 80 841 6870
15 81 589 1894
15 82 435 862
15 83 739 6543
15 84 993 4603
15 85 593 1619
15 86 372 7371
15 87 783 6142
15 88 477 1774
15 89 21 3470
15 90 638 4245
15 91 277 7237
15 92 13 7329
15 93 861 2466
15 94 584 1131
15 95 88 5434
15 96 527 3754
15 97 432 8393
15 98 7 3077
15 99 350 7739
15 100 706 4713
15 101 203 6720
15 102 609 3491
15 103 934 6282
15 104 866 8310
15 105 429 141
15 106 766 2706
15 107 741 2679
15 108 123 5973
15 109 587 750
15 110 616 2187
15 111 798 3008
15 112 890 6970
15 113 637 2825
15 114 454 4349
15 115 169 3417
15 116 677 8540
15 117 87 6252
15 118 438 8011
15 119 684 6353
15 120 205 1661
15 121 878 566
15 122 616 9466
15 123 473 7417
15 124 835 2431
15 125 72 9618
15 126 254 9186
15 127 315 2846
15 128 309 9085
15 129 363 6869
15 130 488 4139
15 131 803 7619
15 132 802 4628
15 133 392 1310
15 134 280 5743
15 135 315 4186
15 136 286 5097
15 137 878 4001
15 138 690 3441
15 139 805 1821
15 140 210 3449
15 141 565 5240
15 142 457 3895
15 143 400 6608
15 144 488 9073
15 145 972 2360
15 146 904 5815
15 147 811 2044
15 148 804 2926
15 149 967 8141
15 150 136 408
15 151 562 268
15 152 227 8294
15 153 143 9857
15 154 570 7450
15 155 23 3917
15 156 134 7180
15 157 17 8944
15 158 765 6985
15 159 262 8609
15 160 459 2314
15 161 29 1288
15 162 570 6652
15 163 704 6045
15 164 237 4792
15 165 365 8150
15 166 581 4631
15 167 612 7742
15 168 474 7336
15 169 589 7706
15 170 915 8221
15 171 365 9387
15 172 325 3183
15 173 82 7212
15 174 293 8036
15 175 566 5819
15 176 582 592
15 177 300 5801
15 178 435 7829
15 179 949 6632
15 180 479 2987
15 181 844 7899
15 182 772 9944
15 183 106 2408
15 184 803 4712
15 185 336 7271
15 186 464 6389
15 187 23 1571
15 188 327 2424
15 189 119 1684
15 190 737 5533
15 191 430 7867
15 192 548 2101
15 193 759 8202
15 194 528 4434
15 195 963 8473
15 196 739 1680
15 197 361 9106
15 198 443 6786
15 199 139 2722
15 200 315 9317
16 17 706 8435
16 18 32 6492
16 19 143 1462
16 20 512 7275
16 21 189 9155
16 22 369 6867
16 23 425 7038
16 24 372 1439
16 25 578 950
16 26 951 5459
16 27 118 3891
16 28 54 6446
16 29 580 8643
16 30 905 4499
16 31 258 9796
16 32 443 6451
16 33 225 1235
16 34 513 6977
16 35 821 7713
16 36 80 1514
16 37 55 1578
16 38 40 8336
16 39 574 8270
16 40 400 9610
16 41 135 6663
16 42 888 3804
16 43 739 2864
16 44 289 4266
16 45 866 8541
16 46 49 1337
16 47 463 7398
16 48 946 7824
16 49 621 5866
16 50 878 195
16 51 109 6630
16 52 61 326
16 53 185 6061
16 54 180 5144
16 55 355 9160
16 56 305 4026
16 57 10 8112
16 58 601 6274
16 59 103 3029
16 60 136 3529
16 61 288 5987
16 62 342 4455
16 63 208 1952
16 64 910 1549
16 65 827 2678
16 66 179 2407
16 67 12 2178
16 68 310 300
16 69 748 4868
16 70 795 1400
16 71 696 9962
16 72 89 8503
16 73 987 8225
16 74 428 3580
16 75 440 9676
16 76 116 4026
16 77 618 3323
16 78 832 9916
16 79 398 2540
16 80 751 2146
16 81 979 2177
16 82 543 3775
16 83 487 5975
16 84 514 9433
16 85 619 5419
16 86 471 122
16 87 982 3583
16 88 80 3264
16 89 53 88
16 90 787 342
16 91 936 5755
16 92 579 6959
16 93 330 8047
16 94 141 2691
16 95 395 899
16 96 213 542
16 97 413 5026
16 98 177 8372
16 99 444 7299
16 100 185 7130
16 101 374 292
16 102 371 3231
16 103 49 5590
16 104 937 4940
16 105 398 6941
16 106 174 5081
16 107 726 1869
16 108 700 4934
16 109 604 2814
16 110 473 6655
16 111 11 1422
16 112 367 4070
16 113 672 2044
16 114 366 4175
16 115 747 3080
16 116 665 4198
16 117 292 7220
16 118 237 1557
16 119 186 4203
16 120 644 6567
16 121 414 2181
16 122 161 230
16 123 902 6278
16 124 486 1962
16 125 319 5437
16 126 609 4589
16 127 511 1157
16 128 614 6468
16 129 501 4207
16 130 471 3067
16 131 213 7909
16 132 122 2854
16 133 357 9092
16 134 388 4835
16 135 136 300
16 136 517 7586
16 137 698 9363
16 138 401 2125
16 139 507 4900
16 140 770 3464
16 141 61 8882
16 142 907 8183
16 143 616 9813
16 144 680 7882
16 145 846 2647
16 146 935 838
16 147 611 4030
16 148 554 6720
16 149 254 3954
16 150 723 1706
16 151 95 7416
16 152 197 3846
16 153 48 2195
16 154 624 1009
16 155 536 1308
16 156 213 6263
16 157 117 1274
16 158 304 8030
16 159 497 9749
16 160 622 4864
16 161 858 8650
16 162 275 7184
16 163 665 1344
16 164 787 822
16 165 372 5007
16 166 718 9717
16 167 710 1740
16 168 654 7601
16 169 467 4543
16 170 637 1030
16 171 940 6730
16 172 305 8591
16 173 477 5891
16 174 316 3632
16 175 779 5985
16 176 824 371
16 177 892 3662
16 178 89 5708
16 179 51 7409
16 180 474 1597
16 181 804 610
16 182 425 5323
16 183 85 2119
16 184 186 7513
16 185 161 430
16 186 326 245
16 187 622 53
16 188 364 85
16 189 835 1171
16 190 34 3395
16 191 541 6195
16 192 999 3767
16 193 504 9282
16 194 52 3917
